institution_id,name,address,phone,fax,email,internet
51053377,Lucem GmbH,"Prattelsackstraße 25
52222 Stolberg
Deutschland",+49 2402 124-6694,+49 2402 124-7743,info@lucem.de,Zur Homepage
20768822,Russian Academy of Sciences (RAS) N.D. Zelinsky Institute of Organic Chemistry,"Leninsky prospect, 47
119991 Moscow
Russische Föderation",+7 495 137-2944,+7 495 135-5328,,Zur Homepage
15191532,Geological Survey of Norway (NGU),"Leiv Eiriksons vei 39
7491 Trondheim
Norwegen",+47 73 904000,+47 73 921620,,Zur Homepage
42328671,Queensland University of Technology (QUT),"GPO Box 2434
Brisbane Qld 4001
Australien",+61 7 31382111,,qutinformation@qut.edu.au,Zur Homepage
20780880,Institut Jean Nicod,"29 rue d'Ulm
75005 Paris
Frankreich",,,,Zur Homepage
317175254,"DTU Fotonik, Dept. of Photonics Engineering Technical University of Denmark","Orsted Plads 343
2800 Kongens Lyngby
Dänemark",,,,
273654135,Karl-Franzens-Universität Graz Zentrum für Informationsmodellierung in den Geisteswissenschaften,"Merangasse 70
8010 Graz
Österreich",,,,
324670368,"Zentrum Theologie Interkulturell und Studium der Religionen, Fachbereich Systematische Theologie","Universitätsplatz 1
5020 Salzburg
Österreich",,,,
47018091,Inria Nancy - Grand Est,"615, rue du Jardin Botanique
54600 Villers-lès-Nancy
Frankreich",+33 3 83593000,+33 3 83278319,,Zur Homepage
342967869,Belgian Science Policy Office (BELSPO),"
1050 Bruxelles
Belgien",,,www@belspo.be,http://Belgian
10735,Deutsches Textilforschungszentrum Nord-West e.V. (DTNW),"Adlerstraße 1
47798 Krefeld
Deutschland",+49 2151 843-0,+49 2151 843-143,info@dtnw.de,Zur Homepage
275992719,Züricher Hochschule der Künste Institut für Theorie,"Toni-Areal, Pfingstweidstr. 96
8031 Zürich
Schweiz",,,,
13067,Hochschule Biberach,"Karlstraße 11
88400 Biberach
Deutschland",+49 7351 582-112,+49 7351 582-119,info@hochschule-bc.de,Zur Homepage
62297395,Texas Tech University,"2500 Broadway
Lubbock TX 79409
USA",+1 806 742-2011,,webmaster@ttu.edu,Zur Homepage
972495,Kunstsammlungen der Veste Coburg,"Veste Coburg
96450 Coburg
Deutschland",+49 9561 879-0,+49 9561 879-66,sekretariat@kunstsammlungen-coburg.de,Zur Homepage
41775682,Università degli Studi di Perugia,"Piazza dell'Università, 1
06100 Perugia
Italien",+39 75 585-1,,protocollo@unipg.it,Zur Homepage
39584477,CeramTec AG Innovative Ceramic Engineering,"CeramTec-Platz 1-9
73207 Plochingen
Deutschland",+49 7153 611-0,+49 7153 25421,info@ceramtec.de,
27446,Ludwig-Maximilians-Universität München Leopold-Wenger-Institut Abteilung A: Antike Rechtsgeschichte und Papyrusforschung,"Professor-Huber-Platz 2
80539 München
Deutschland",+49 89 2180-2710,+49 89 2180-16524,josefa.reuschl@jura.uni-muenchen.de,Zur Homepage
221225301,"Federal Research Center ""All-Russian Scientific Research Institute of Aviation Materials"" (VIAM)","VIAM. 17, Radio Street
Moscow 105005
Russische Föderation",+7 499 261-86-77,+7 499 267-86-09,admin@viam.ru,Zur Homepage
188625175,SAP AG SAP Research Dresden,"Chemnitzer Str. 48
01187 Dresden
Deutschland",+49 351 4811-6100,+49 351 4811-6109,,
329642706,"University of Colorado Boulder College of Media, Communication and Information","1511 University Ave.
Boulder CO 80309-0478
USA",,,,Zur Homepage
10831,Max-Planck-Institut für Astrophysik (MPA),"Karl-Schwarzschild-Straße 1
85748 Garching
Deutschland",+49 89 30000-0,+49 89 30000-2235,info@mpa-garching.mpg.de,Zur Homepage
54698407,Centre de Recherche Médecine Sciences Santé et Société,"7 rue Guy Môquet
94801 Villejuif Cedex
Frankreich",,,,
972117,Leibniz-Institut für Arbeitsforschung an der TU Dortmund,"Ardeystraße 67
44139 Dortmund
Deutschland",+49 231 1084-0,+49 231 1084-308,info@ifado.de,Zur Homepage
276230207,Geological Survey of Swaziland,"Postfach P.O. Box 57
Mbabane
Swasiland",,,,
13005,Geologischer Dienst Nordrhein-Westfalen Landesbetrieb,"De-Greiff-Straße 195
47803 Krefeld
Deutschland",+49 2151 897-0,+49 2151 897-505,poststelle@gd.nrw.de,Zur Homepage
216077204,Deutsche Krebshilfe e. V.,"Buschstraße 32
53113 Bonn
Deutschland",+49 228 72990-0,+49 228 72990-11,deutsche@krebshilfe.de,Zur Homepage
40075400,University of Idaho,"
Moscow ID 83844
USA",+1 208 885-6111,,,Zur Homepage
216094793,Polish Academy of Sciences,"Plac Defilad 1
00-901 Warszawa
Polen",+48 22 182-6000,+48 22 182-7050,akademia@pan.pl,Zur Homepage
13523,Salomon Ludwig Steinheim-Institut für Deutsch-jüdische Geschichte e.V.,"Edmund-Körner-Platz 2
45127 Essen
Deutschland",+49 201 201-64434,+49 201 82162916,steinheim@steinheim-institut.org,Zur Homepage
279335508,Tohoku University Graduate School of Information Sciences,"Aramaki-aza-aoba 6-6-01
Miyagi 980-8579
Japan",,,,Zur Homepage
227912996,China Foreign Affairs University,"24 Zhanlan Road
Beijing 100037
China",,,,Zur Homepage
248339385,Parat Beteiligungs GmbH,"Schachtlau 3-4
94089 Neureichenau
Deutschland",,,ckornexl@parat.eu,
191295922,J. Schmalz GmbH,"Aacher Straße 29
72293 Glatten
Deutschland",+49 7443 2403-0,+49 7443 2403-259,schmalz@schmalz.de,Zur Homepage
278809467,Alte Oper Frankfurt,"Opernplatz
60313 Frankfurt am Main
Deutschland",+49 69 1340-0,+49 69 1340-284,kontakt@alteoper.de,Zur Homepage
20692894,Universität Hamburg,"
Hamburg
Deutschland",,,,
250884053,Metrom Mechatronische Werkzeugmaschinen GmbH,"Schönaicher Straße 6
09232 Hartmannsdorf
Deutschland",,,info@metrom.com,
20780958,The Institute for Fiscal Studies,"7 Ridgmount Street
London WC1E 7AE
Großbritannien",+44 20 7291-4800,,,Zur Homepage
20766178,HL-Gemeinschaftspraxis,"Holzgraben 13-15
52062 Aachen
Deutschland",,,,Zur Homepage
55948620,University of Copenhagen Centre for the Study of the Cultural Heritage of Medieval Rituals,"Kebmagergade 46
1150 København
Dänemark",+45 35 323621,+45 35 323639,nhp@teol.ku.dk,Zur Homepage
10310,Fachhochschule Aachen,"Bayernallee 11
52066 Aachen
Deutschland",+49 241 6009-0,+49 241 6009-51090,info@fh-aachen.de,Zur Homepage
20751708,Leibniz-Zentrum Allgemeine Sprachwissenschaft (ZAS),"Schützenstraße 18
10117 Berlin
Deutschland",+49 30 20192-401,+49 30 20192-402,sprach@zas.gwz-berlin.de,Zur Homepage
20758094,The Neurological Institute Columbia - Presbyterian Medical Center College of Physicians & Surgeons of,"710 West 168th Street, Unit 39
NY 10032 New York City
USA",,,,
198556422,Hanwha Q CELLS GmbH OT Thalheim,"Sonnenallee 17-21
06766 Wolfen
Deutschland",+49 3494 6699-0,+49 3494 6699-199,q-cells@q-cells.com,Zur Homepage
10090,Friedrich-Miescher-Laboratorium für biologische Arbeitsgruppen in der Max-Planck-Gesellschaft,"Max-Planck-Ring 9
72076 Tübingen
Deutschland",+49 7071 601-800,+49 7071 601-801,Herta.Soffel@tuebingen.mpg.de,Zur Homepage
168449763,Honsel AG,"Niederbergheimer Straße 181
59494 Soest
Deutschland",,,,
141169961,Scottish Agricultural College,"King's Buildings, West Mains Road
Edinburgh EH9 3JG
Großbritannien",+44 131 535-4000,,information@sac.co.uk,Zur Homepage
10642,Fachhochschule Lausitz,"Großenhainer Straße 57
01968 Senftenberg
Deutschland",+49 3573 85-0,+49 3573 85-209,rektoroffice@fh-lausitz.de,Zur Homepage
26538829,University of Cape Town,"Private Bag X3
Rondebosch 7701
Südafrika",+27 21 650-9111,,,Zur Homepage
268247556,Gesellschaft für Anlagen- und Reaktorsicherheit (mbH) - GRS,"Schwertnergasse 1
50667 Köln
Deutschland",+49 221 2068-0,+49 221 2068-9946,,Zur Homepage
390291315,Lawrence Berkeley National Laboratory Materials Sciences Division,"Cyclotron Road 1
Berkeley 94720
USA",,,,Zur Homepage
269316889,Institute of Molecular Biology and Biotechnology,"Ruski Blv. 105
4000 Plovdiv
Bulgarien",,,,
20758036,AO Foundation,"Clavadelerstraße 8
7270 Davos
Schweiz",+41 81 4142801,+41 81 4142280,foundation@aofoundation.org,Zur Homepage
316058686,"Dynafor, INRA Toulouse & CNPF-IDF (Centre National de la Propriété Forestière-Institut pour le Développement Forestier)","7 chemin de la Lacade
31320 Auzeville Tolosanne
Frankreich",,,,
108891226,Fraunhofer Einrichtung für Marine Biotechnologie (EMB),"Mönkhofer Weg 239a
23562 Lübeck
Deutschland",+49 451 384-44811,+49 451 384-44812,gesine.paasch@emb.fraunhofer.de,Zur Homepage
18980462,Laboratoire des Sciences du Climat et de l'Environnement (LSCE),"Avenue de la Terasse
91198 Gif-sur-Yvette Cedex
Frankreich",+33 1 69823523,+33 1 69823568,contact@lsce.ipsl.fr,Zur Homepage
223406657,Regional University of Blumenau,"Rua Antonio da Veiga 140
89012-971 Blumenau
Brasilien",+55 47 321-0200,+55 47 322-8818,mercio@furb.rct-sc.br,Zur Homepage
35654100,Cleveland Clinic,"9500 Euclid Avenue
Cleveland OH 44195
USA",+1 216 223-2273,+1 216 444-0261,,Zur Homepage
336021842,Imperial College London Division of Medicine Hammersmith Hospital Campus Institute of Clinical Sciences,"Du Cane Road
London W12 0NN
Großbritannien",,,,
397027489,The Broad Institute of MIT and Harvard Cell Circuits and Epigenomics Program,"Main Street 415
Cambridge 02142
USA",,,,
21092832,Old Dominion University,"108 Alfred B. Rollins Jr. Hall
Norfolk VA 23529
USA",+1 757 683-3000,,,Zur Homepage
322051320,Centre National de la Recherche Scientifique Unité de Recherches Migrations et Sociétés (UMR 8245),"
Paris
Frankreich",,,,Zur Homepage
200181978,VITO NV - Vision on Technology,"Boeretang 200
2400 Mol
Belgien",,,,Zur Homepage
131808763,Nicolaus Copernicus University,"ul. Gagarina 11
87-100 Torun
Polen",+48 56 611-4010,,kontakt@umk.pl,Zur Homepage
341367311,GAB Consulting GmbH,"Ottenbecker Damm 10
21684 Stade
Deutschland",+49 4141 800100,+49 4141 8001020,wolfgang.haeussler@gabconsulting.de,Zur Homepage
20756758,National Museum of Namibia,"Postfach P.O.Box 1203
Windhoek
Namibia",,,,
20769564,Polish Academy of Sciences Institute of Catalysis and Surface Chemistry,"Niezapominajek 8
30239 Kraków
Polen",+48 12 6395103,+48 12 4251923,ncwitko@cyf-kr.edu.pl,Zur Homepage
21091824,Université de Lyon III (Jean Moulin) - CNRS,"
Lyon
Frankreich",,,,Zur Homepage
199671028,Adaptronics International GmbH,"Schlossplatz 10
34346 Hann. Münden
Deutschland",+49 5541 909400,,,
396561656,Leiden University Centre for Linguistics,"P.N. van Eyckhof 4
2311 AA Leiden
Niederlande",,,,
24450,Institut für Agrar- und Stadtökologische Projekte an der Humboldt-Universität zu Berlin Landwirtschaftlich-Gärtnerische Fakultät,"Philippstraße 13
10115 Berlin
Deutschland",+49 30 2093-9061,+49 30 2093-9065,iasp@agrar.hu-berlin.de,Zur Homepage
214665851,Water & Earth System Science (WESS),"Keplerstraße 17
72074 Tübingen
Deutschland",+49 7071 297-6468,,gabi.wappler@uni-tuebingen.de,Zur Homepage
29542,Steinbeis-Hochschule Berlin,"Gürtelstraße 29A / 30
10247 Berlin
Deutschland",+49 30 293309-0,+49 30 293309-20,shb@stw.de,Zur Homepage
275625607,Darden School of Business University of Virginia,"
Charlottesville 22906-6550
USA",,,,
266327423,Capital Medical University Beijing Xuanwu Hospital Cell Therapy Center,"Changchun Street
Beijing 100053
China",,,,Zur Homepage
69362898,Instytut Metalurgii Zelaza,"Karola Miarki 12
44-100 Gliwice
Polen",,,,Zur Homepage
20760520,Calibration Div. Bhabha Atomic Research Center,"
Trombay/Mumbal
Indien",,,,
39952515,Czech Academy of Sciences Institute of Physics,"Na Slovance 2
18221 Praha 8
Tschechische Republik",,,,
29855,Bundesministerium für Bildung und Forschung (BMBF),"Heinemannstraße 2
53175 Bonn
Deutschland",+49 228 9957-0,+49 228 9957-83601,bmbf@bmbf.bund.de,Zur Homepage
20755374,Centre de Thermodynamique et Microcalorimétrie,"
Marseille
Frankreich",,,,
12964,Georg-Speyer-Haus Institut für Tumorbiologie und experimentelle Therapie,"Paul-Ehrlich-Straße 42-44
60596 Frankfurt am Main
Deutschland",+49 69 63395-0,+49 69 63395-297,schuett@gsh.uni-frankfurt.de,Zur Homepage
251276116,Mae Fah Luang University,"
Chiang Rai 57100
Thailand",+66 5391 6000,+66 5391 6029,inter@mfu.ac.th,Zur Homepage
41919286,Abo Akademi University,"Domkyrkotorget 3
20500 Turku
Finnland",+358 2 21531,,firstname.lastname@abo.fi,Zur Homepage
276455234,SOSTANA,"Wildensteiner Straße 27
10318 Berlin
Deutschland",+49 30 50158763,+49 30 50158906,,
86996303,IBDML - Development Biology Institute of Marseille Luminy UMR 6216,"Case 907
13288 Marseille Cedex 9
Frankreich",+33 491 269-324,+33 491 269-748,user@idbml.univ-mrs.fr,Zur Homepage
10335,Universität des Saarlandes,"Postfach 151150
66041 Saarbrücken
Deutschland",+49 681 302-0,+49 681 302-2609,praesident@uni-saarland.de,Zur Homepage
20768148,Institute for Theoretical and Experimental Physics,"Bolshaya Cheremushkinskaya, 25
117218 Moscow
Russische Föderation",+7 495 123-02-88,,,Zur Homepage
405359897,"Lithosphere Fluid Research Lab, Department of Petrology and Geochemistry, Eötvos University Budapes","H-1117 Pazmany Peter Setany 1 / C
Budapest
Ungarn",,,,
158988626,University of Wisconsin School of Medicine and Public Health Department of Radioloy,"600 Highland Avenue
Madison WI 53792
USA",+1 608 263-9384,+1 608 263-9384,fkelcz@uwhealth.org,Zur Homepage
199704201,Natural Sciences and Engineering Research Council of Canada,"350 Albert Street
Ottawa ON K1A 1H5
Kanada",+1 613 992-5337,,comm@nserc-crsng.gc.ca,Zur Homepage
147621362,Stadtarchiv Grevesmühlen,"Rathausplatz 1
23936 Grevesmühlen
Deutschland",+49 3881 710-382,+49 3881 723-111,a.rehwaldt@grevesmuehlen.de,
259411236,Praxis für Humangenetik,"Heinrich-von-Stephan-Str. 5
79100 Freiburg
Deutschland",+49 761 896454-0,+49 761 896454-9,jkohlhase@humangenetik-freiburg.de,Zur Homepage
20778776,"Department of Pathology, Nanfang Hospital and Department of Basic Medical Sciences,","
Guangzhou Canton, P.R
China",,,,
70427700,Martin-Luther-Krankenhaus,"Caspar-Theyß-Straße 27-31
14193 Berlin
Deutschland",+49 30 8955-0,+49 30 8955-2015,info@mlk-berlin.de,Zur Homepage
10755,Leibniz-Institut für Geschichte und Kultur des östlichen Europa (GWZO),"Reichsstraße 4-6
04109 Leipzig
Deutschland",+49 341 97-35560,+49 341 97-35569,info@leibniz-gwzo.de,Zur Homepage
220834257,Klinikum Starnberg,"Oßwaldstraße 1
82319 Starnberg
Deutschland",+49 8151 18-0,+49 8151 18-2222,thomas.weiler@klinikum-starnberg.de,Zur Homepage
12795006,EMPA - Materials Science and Technology,"Überlandstrasse 129
8600 Dübendorf
Schweiz",+41 58 7651111,+41 58 7651122,contact@empa.ch,Zur Homepage
39297166,Academy of Sciences of the Czech Republik Institute of Physics of Materials,"Zizkova 22
61662 Brno
Tschechische Republik",+420 532 532290,+420 541 541218657,,Zur Homepage
13878,Ruprecht-Karls-Universität Heidelberg Universitätsbibliothek,"Plöck 107-109
69117 Heidelberg
Deutschland",+49 6221 54-2380,+49 6221 54-2623,ub@uni-hd.de,Zur Homepage
20763414,Polish Academy of Sciences Institute of Geography and Spatial Organization,"ul. Twarda 51/55
Warsaw Warszawa
Polen",,,,Zur Homepage
335796497,University of Liverpool Institute for Risk and Uncertainty Chadwick Building,"Peach Street
L69 7ZF Liverpool
Großbritannien",,,,Zur Homepage
10795,Jacobs University Bremen gGmbH,"Campus Ring 1
28759 Bremen
Deutschland",+49 421 200-40,+49 421 200-4113,info@jacobs-university.de,Zur Homepage
77104411,Nederlandse Organisatie voor Wetenschappelijk Onderzoek,"PO Box 93138
2509 AC Den Haag
Niederlande",+31 70 3440640,+31 70 3850971,nwo@nwo.nl,Zur Homepage
21090456,Southern Methodist University,"Boaz Lane 6425
Dallas TX 75205
USA",+1 214 768-2000,,,Zur Homepage
25630,Hörzentrum Oldenburg GmbH,"Marie-Curie-Straße 2
26129 Oldenburg
Deutschland",+49 441 2172-100,+49 441 2172-150,info@Hoerzentrum-Oldeburg.de,Zur Homepage
107422157,Stadtgeschichtliches Museum Leipzig,"Böttchergäßchen 3
04109 Leipzig
Deutschland",+49 341 96513-0,+49 341 96513-52,stadtmuseum@leipzig.de,Zur Homepage
40956068,University of Modena e Reggio Emilia,"Via Università 4
41100 Modena
Italien",+39 59 205-6511,+39 59 329-283,,Zur Homepage
181762563,Africa Studies Centre,"PO Box 9555
2300 RB Leiden
Niederlande",+31 71 527,+31 71 527,,Zur Homepage
286180662,Imperial College London Live Sciences Faculty of Natural Sciences,"Silwood Park, Buckhurst Road
Berks SL5 7PY
Großbritannien",,,,
391509716,University of Western Australia School of Earth Sciences,"Stirling Highway 35
WA 6009 Perth
Australien",,,,
20748326,Institut für Landes- und Stadtentwicklungsforschung gGmbH,"Brüderweg 22-24
44135 Dortmund
Deutschland",+49 231 9051-0,+49 231 9051-155,poststelle@ils.forschung.de,Zur Homepage
260359587,Airbus Group,"
81663 München
Deutschland",,,,Zur Homepage
193260498,Florey Neuroscience Institutes,"c/o The University of Melbourne
Melbourne VIC 3010
Australien",+61 3 8344-1888,+61 3 9347-446,info@florey.edu.au,Zur Homepage
278341949,Osaka Sangyo University,"Nakagaito 3-1-1
Osaka 574-8530
Japan",+81 72 8753001,,,
20754820,"Global Solar Energy, Inc","5575 S. Houghton Rd.
Tucson, AZ 85747
USA",,,,Zur Homepage
282089042,Norwegian Polar Institute,"Postbox 6606 Langnes
9296 Tromsø
Norwegen",,,,
235924403,Advanced Telecommunications Research Institute International (ATR),"2-2-2 Hikaridai Seika-cho
Kyoto 619-0288
Japan",,,atr-info@atr.jp,Zur Homepage
133326714,National Institute for Cholera and Enteric Diseases (NICED),"P-3 CIT Road, Scheme XM, Beliaghata
Kolkata 700010
Indien",,,gbnair_2000@yahoo.com,Zur Homepage
218863433,Centre for Research in Agricultural Genomics,"Campus UAB. Edifici CRAG
08193 Barcelona
Spanien",+34 93 5636600,+34 93 5636601,info@cragenomica.es,http://www.cragenomica.es/index.php#ini
383042631,The University of Adelaide Robinson Research Institute and School of Animal and Veterinary Sciences Roseworthy Campus,"
5371 Roseworthy 5371
Australien",,,,
40219646,Université d'Orléans,"Avenue du Parc Floral BP 6749
45067 Orléans Cedex 2
Frankreich",+33 2 38417171,,contact@univ-orleans.fr,Zur Homepage
20721700,Bibliotheca Augustiniana Forschungsbibliothek der Deutschen Augustiner,"Dominikanerplatz 4
97070 Würzburg
Deutschland",+49 931 3097-308,+49 931 3097-304,bibliotheca-augustiniana@augustiner.de,Zur Homepage
47837656,GD-Optical Competence GmbH,"Herborner Straße 7-9
35764 Sinn
Deutschland",,,,
20435400,Polish Academy of Sciences Institute of Argophysics,"
20-290 Lublin
Polen",,,,
279044120,The University of Georgia College of Engineering Complex Systems Control Laboratory,"D.W. Brooks Drive 200
30602-7415 Athens
USA",,,avadm@uga.edu,Zur Homepage
18753,Krankenhaus Maria Hilf,"Dahlienweg 3
53474 Bad Neuenahr-Ahrweiler
Deutschland",+49 2641 83-0,+49 2641 83-1771,,Zur Homepage
34773644,Hong Ik University,"Sansudong, Mapo-gu 72-1
Seoul 121-791
Süd-Korea",,,,Zur Homepage
15110414,Bulgarian Academy of Sciences Institute of Botany,"Acad. Georgi Bonchev Street, Bl. 23
1113 Sofia
Bulgarien",+359 2 8718259,+359 2 8719032,,Zur Homepage
397155620,Saarländischer Museumsverband,"Wilhelm-Heinrich-Straße 39
66564 Ottweiler
Deutschland",+49 6824 8161,,info@museumsverband-saarland.de,Zur Homepage
46220019,Yichang Institute of Geology and Mineral Resources,"Gangyaolu 21
Yichang 443003
China",+86 717 6346941,+86 717 6346967,,
164565601,U.S. Geological Survey,"345 Middlefield Road
Menlo Park CA 94025
USA",,,,
269915072,University of Alabama at Birmingham Division of Nephrology Genetics Building,"20th Street South
35233 Birmingham
USA",,,,Zur Homepage
59533263,Natural History Museum of Los Angeles County,"900 Exposition Boulevard
Los Angeles CA 90007
USA",+1 213 763,,,Zur Homepage
102458390,Saratov State University,"Astrakhanskaya street 83
410026 Saratov
Russische Föderation",+7 8452 261-696,+7 8452 278-529,rector@sgu.ru,Zur Homepage
30531964,Bundesanstalt für Immobilienaufgaben,"Ellerstraße 56
53119 Bonn
Deutschland",+49 228 682-0,,,Zur Homepage
332007425,Ostalb-Klinikum Aalen,"Im Kälblesrain 1
73430 Aalen
Deutschland",+49 7361 55-0,+49 7361 55-3003,info@ostalb-klinikum.de,Zur Homepage
13106,Hochschule für Kirchenmusik der Evangelischen Landeskirche in Baden,"Hildastraße 8
69115 Heidelberg
Deutschland",+49 6221 27062,+49 6221 21876,sekretariat@hfk-heidelberg.de,Zur Homepage
222252088,RIKEN Kobe Institute,"2-2-3 Minatojima-minami
Kobe 650-0047
Japan",,,contact-kobe@riken.jp,Zur Homepage
10051,Eberhard Karls Universität Tübingen,"Geschwister-Scholl-Platz
72074 Tübingen
Deutschland",+49 7071 29-0,+49 7071 29-5990,info@uni-tuebingen.de,Zur Homepage
90744650,Herzen State Pedagogical University of Russia,"Kazanskaya 6
191186 St. Petersburg
Russische Föderation",+7 812 314-7859,+7 812 314-7654,omo@herzen.spb.ru,Zur Homepage
42123760,Comisión Nacional de Energía Atómica,"Avda General Paz 1499
B1650KNA Buenos Aires
Argentinien",+54 11 4704-1000,,comunicacion@cnea.gov.ar,Zur Homepage
41017994,Universidad de Murcia,"Avda. Teniente Flomesta, 5
30003 Murcia
Spanien",+34 868 88-3000,,,Zur Homepage
27112198,The College of William and Mary,"P.O. Box 8795
Williamsburg VA 23187-8795
USA",,,,Zur Homepage
113315432,Redeemer's University,"Postfach P.M.B. 230
Ede Osun State
Nigeria",,,,Zur Homepage
41816402,Forschungsanstalt Agroscope Changins-Wädenswil ACW Schloss,"P.O. Box 185
8820 Wädenswil
Schweiz",+41 44 783-6111,+41 44 780-6341,,Zur Homepage
234361315,Aimpulse Intelligent Systems GmbH,"Fahrenheitstraße 1
28359 Bremen
Deutschland",+49 421 4089789-0,+49 421 4089789-9,mail@aimpulse.com,Zur Homepage
383965824,"KULeuven, Faculteit Rechtsgeleerdheid Instituut voor Internationaal Recht","Tiensestraat 41
3000 Leuven
Belgien",+32 16 324010,+32 16 314014,,Zur Homepage
20754486,Kliniken der Stadt Köln gGmbH,"Neufelder Straße 34
51067 Köln
Deutschland",+49 221 8907-0,+49 221 8907-2525,Postservice@Kliniken-koeln.de,Zur Homepage
20694800,Carl-Thiem-Klinikum Cottbus gGmbH,"Thiemstraße 111
03048 Cottbus
Deutschland",+49 355 46-2314,,,Zur Homepage
42308335,Loughborough University,"
Loughborough LE11 3TU
Großbritannien",+44 1509 263171,,,Zur Homepage
45195936,University of Ghana,"P. O. Box LG 25
Legon
Ghana",+233 302 500-381,+233 302 514-745,pad@ug.edu.gh,Zur Homepage
223350863,Stadtarchiv Kassel,"Wildemannsgasse 1
34117 Kassel
Deutschland",+49 561 787-4015,+49 561 787-4060,stadtarchiv@stadt-kassel.de,Zur Homepage
28966,Klinikum Dortmund gGmbH,"Beurhausstraße 40
44137 Dortmund
Deutschland",+49 231 953-0,+49 231 953-20018,klinikumdo@klinikumdo.de,Zur Homepage
13109,Hochschule für Gestaltung Offenbach,"Schloßstraße 31
63065 Offenbach
Deutschland",+49 69 80059-0,+49 69 80059-109,praesidium@hfg-offenbach.de,Zur Homepage
12733531,Technische Universität Graz,"Rechbauerstraße 12
8010 Graz
Österreich",+43 316 873-0,+43 316 873-6562,info@tugraz.at,Zur Homepage
104509598,"Institute of Entomology Biology Centre, ASCR, v.v.i.","Branisovska 31
37005 Ceske Budejovice
Tschechische Republik",+420 385 310-350,+420 385 310-354,entu@entu.cas.cz,Zur Homepage
13845,Stiftung Tierärztliche Hochschule Hannover Hochschulbibliothek,"Bünteweg 2
30559 Hannover
Deutschland",+49 511 953-7100,+49 511 953-7119,biblio@tiho-hannover.de,Zur Homepage
20744796,Institut für Wirtschafts- und Sozialforschung Chemnitz e.V. (WISOC),"Deubners Weg 10
09112 Chemnitz
Deutschland",+49 371 3899782,+49 371 3899784,wisoc@t-online.de,Zur Homepage
17383722,Academy of Sciences of the Czech Republic Astronomical Institute,"Fricova 298
251 65 Ondrejov
Tschechische Republik",+420 323 649-201,+420 323 620-110,sekretariat@asu.cas.cz,Zur Homepage
13936,Friedrich-Schiller-Universität Jena Thüringer Universitäts- und Landesbibliothek Jena,"Bibliotheksplatz 2
07743 Jena
Deutschland",+49 3641 9-40100,+49 3641 9-40002,,Zur Homepage
245108366,Universitätsklinik für Innere Medizin III Labor für Immunologische und Molekulare Krebsforschung,"Müllner Hauptstraße 48
5020 Salzburg
Österreich",+43 57255 25843,+43 57255 25998,u.tanner@salk.at,Zur Homepage
24230,GIGA German Institute of Global and Area Studies Leibniz-Institut für Globale und Regionale Studien Institut für Afrika-Studien,"Neuer Jungfernstieg 21
20354 Hamburg
Deutschland",+49 40 42834-523,+49 40 42834-511,iaa@giga-hamburg.de,Zur Homepage
981582,Max-Planck-Institut für medizinische Forschung Abteilung Biomolekulare Mechanismen,"Jahnstraße 29
69120 Heidelberg
Deutschland",+49 6221 486-501,+49 6221 486-585,sekrbmm@mpimf-heidelberg.mpg.de,Zur Homepage
225780797,HI-STEM gGmbH im Deutschen Krebsforschungszentrum DKFZ,"Im Neuenheimerfeld 280
69120 Heidelberg
Deutschland",+49 6221 42-3901,+49 6221 42-3902,m.gilke@dkfz.de,Zur Homepage
9741847,Buderus Edelstahl GmbH,"Buderusstraße 25
35576 Wetzlar
Deutschland",,,,
169577906,Textechno Herbert Stein GmbH & Co.K,"Dohrweg 65
41066 Mönchengladbach
Deutschland",+49 2161 6599-0,+49 2161 6599-10,u.moerschel@textechno.com,
37559014,Cardiff University,"
Cardiff CF10 3XQ
Großbritannien",+44 29 2087-4000,+44 29 2087-4000,,Zur Homepage
9743319,dSPACE GmbH,"Rathenaustraße 26
33102 Paderborn
Deutschland",,,,
12935,Rheinische Fachhochschule Köln gGmbH,"Schaevenstraße 1 a-b
50676 Köln
Deutschland",+49 221 20302-0,+49 221 20302-45,fey@rfh-koeln.de,Zur Homepage
10816,Max-Planck-Institut für ethnologische Forschung,"Advokatenweg 36
06114 Halle
Deutschland",+49 345 2927-0,+49 345 2927-502,info@eth.mpg.de,Zur Homepage
28033118,SUSPA-DSI GmbH,"Max-Planck-Ring 1
40764 Langenfeld
Deutschland",+49 2173 790210,+49 2173 790220,,
20760076,Russian Academy of Sciences (RAS) Institute for Protein Research,"
Pushchino 142290
Russische Föderation",+7 4967 730542,,,Zur Homepage
218348088,International Audio Laboratories Erlangen,"Am Wolfsmantel 33
91058 Erlangen
Deutschland",+49 9131 8520-507,,stefan.turowski@audiolabs-erlangen.de,Zur Homepage
60905445,Nationaal Natuurhistorisch Museum,"Darwinweg 2
2333 CR Leiden
Niederlande",+31 71 5687600,+31 71 5687666,naturalis@naturalis.nl,Zur Homepage
16829,Georg-August-Universität Göttingen Philosophische Fakultät Archäologisches Institut und Sammlung der Gipsabgüsse,"Nikolausberger Weg 15
37073 Göttingen
Deutschland",+49 551 39-7502,+49 551 39-22062,sekretariat.archinst@phil.uni-goettingen.de,Zur Homepage
234291511,Schlote GmbH Rathenow,"Grünauer Fenn 41
14712 Rathenow
Deutschland",+49 3385 5439-0,+49 3385 5031-36,info@schlote-gmbh.de,Zur Homepage
